nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,      z-velocity,      y-velocity,      x-velocity,cell-wall-distance,boundary-normal-dist
      1102, 4.780510481E-01,-5.995464826E-16, 4.021509590E-01, 3.771427812E+02,-1.987842874E+00, 1.301742095E-14, 1.639658935E+01, 1.734871688E-02, 0.000000000E+00
      1103, 4.608095312E-01,-5.956940411E-17, 4.021629525E-01, 7.435449237E+01, 8.141038977E-01,-3.615637851E-13, 2.356940907E+00, 3.864426687E-04, 0.000000000E+00
      1104, 4.612907934E-01,-1.330586366E-16, 4.022157173E-01, 8.513966185E+01,-4.216706647E-01,-3.169355873E-13, 2.036196739E+00, 8.393886917E-04, 0.000000000E+00
      1105, 4.604160375E-01, 0.000000000E+00, 4.022284127E-01, 7.359317140E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.842044008E-04, 0.000000000E+00
      1106, 4.618777380E-01,-2.226616350E-16, 4.022760506E-01, 9.363058117E+01,-1.685811357E+00,-4.236778387E-13, 2.716899650E+00, 1.393681838E-03, 0.000000000E+00
      1107, 4.856042406E-01,-6.005966951E-16, 4.023138924E-01, 3.860150215E+02,-7.648474360E-01, 5.165441773E-15, 2.320155510E+01, 2.471041352E-02, 0.000000000E+00
      1108, 4.625951758E-01,-3.321686888E-16, 4.023457222E-01, 1.033261967E+02,-2.907238125E+00,-5.816289351E-13, 3.741259797E+00, 2.074359467E-03, 0.000000000E+00
      1109, 4.634754554E-01,-4.666605323E-16, 4.024577828E-01, 1.215236903E+02,-3.951674442E+00,-7.528342614E-13, 5.162351739E+00, 2.909539590E-03, 0.000000000E+00
      1110, 4.945293814E-01,-6.018775174E-16, 4.025124703E-01, 3.524801323E+02,-6.729179104E-01, 4.468321362E-15, 2.782196422E+01, 3.369053406E-02, 0.000000000E+00
      1111, 4.645489417E-01,-6.026109260E-16, 4.026174508E-01, 1.507752405E+02,-4.707292406E+00,-7.435139745E-13, 7.340585207E+00, 3.935631277E-03, 0.000000000E+00
      1112, 5.049605037E-01,-6.031041838E-16, 4.027024727E-01, 2.988238399E+02,-5.191877324E-01, 3.354158908E-15, 3.057516493E+01, 4.452169539E-02, 0.000000000E+00
      1113, 4.658794472E-01,-6.034512911E-16, 4.027518807E-01, 1.869971038E+02,-4.746970896E+00,-2.141159182E-13, 8.709077364E+00, 5.873315394E-03, 0.000000000E+00
      1114, 5.173572633E-01,-6.051425924E-16, 4.030178414E-01, 2.724978881E+02,-3.399548494E-01, 2.094964936E-15, 3.319975282E+01, 5.637364499E-02, 0.000000000E+00
      1115,-1.641294557E-02,-6.059802470E-16, 4.031137276E-01, 1.136571529E+03, 4.399802411E+00,-2.863048441E-14, 2.304800368E+01, 1.651531327E-02, 0.000000000E+00
      1116, 5.324146371E-01,-6.088604845E-16, 4.035919992E-01, 2.362195462E+02,-3.212807198E-01, 1.850343102E-15, 3.627536126E+01, 7.171037909E-02, 0.000000000E+00
      1117, 6.939523645E-01,-6.121489240E-16, 4.040986520E-01, 7.514275576E+01,-3.015881776E-01, 1.959779967E-15, 4.358154290E+01, 2.350038671E-01, 0.000000000E+00
      1118, 5.512380023E-01,-6.155184077E-16, 4.046166574E-01, 1.942496614E+02,-3.763808710E-01, 1.994087890E-15, 3.851733779E+01, 9.078293694E-02, 0.000000000E+00
      1119, 1.518088451E+00,-6.177848782E-16, 4.049644663E-01, 1.132599182E+01,-1.022362191E-01,-4.655863020E-16, 4.741431115E+01, 4.056065557E-01, 0.000000000E+00
      1120, 4.693586649E-01,-6.190561595E-16, 4.051542551E-01, 2.450650435E+02,-6.391520302E+00, 4.154372629E-14, 1.864812156E+01, 8.917921162E-03, 0.000000000E+00
      1121, 6.666407787E-01,-6.207733190E-16, 4.054222910E-01, 8.873446958E+01,-3.706182702E-01, 2.625286634E-15, 4.343445901E+01, 2.062594024E-01, 0.000000000E+00
      1122, 4.604165258E-01, 0.000000000E+00, 4.062430613E-01, 8.981433488E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.446290224E-04, 0.000000000E+00
      1123, 4.607000341E-01,-4.275217062E-17, 4.063781931E-01, 7.216136168E+01,-1.696594495E+00,-1.925971387E-12, 1.145256078E+01, 3.232647072E-04, 0.000000000E+00
      1124, 7.183044164E-01,-6.276854877E-16, 4.064780467E-01, 6.770038802E+01,-3.830509842E-01, 2.590559150E-15, 4.379688905E+01, 2.579392623E-01, 0.000000000E+00
      1125, 4.610519628E-01,-9.584239240E-17, 4.065397532E-01, 9.507619947E+01,-3.019699768E+00,-2.192473109E-12, 1.374251051E+01, 6.931945289E-04, 0.000000000E+00
      1126, 5.767817046E-01,-6.289142683E-16, 4.066652720E-01, 1.589982094E+02,-4.177484262E-01, 2.649808923E-15, 4.094526454E+01, 1.162163982E-01, 0.000000000E+00
      1127, 4.614892187E-01,-1.618462792E-16, 4.067299082E-01, 1.130866986E+02,-4.117903604E+00,-2.492681396E-12, 1.661481854E+01, 1.138609584E-03, 0.000000000E+00
      1128, 4.620333166E-01,-2.440326703E-16, 4.069530223E-01, 1.281869053E+02,-5.086440773E+00,-2.733896498E-12, 1.950705968E+01, 1.673860393E-03, 0.000000000E+00
      1129, 4.744941326E-01,-6.310424488E-16, 4.069861644E-01, 3.197500302E+02,-6.440648444E+00, 4.232783106E-14, 2.463362041E+01, 1.406542178E-02, 0.000000000E+00
      1130, 4.554963900E-01, 9.094947450E-16, 4.071360972E-01, 1.890907210E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.578533422E-04, 0.000000000E+00
      1131, 4.627129431E-01,-3.467647612E-16, 4.072113841E-01, 1.448816469E+02,-5.797115708E+00,-2.802198004E-12, 2.208688095E+01, 2.315333708E-03, 0.000000000E+00
      1132, 4.558627841E-01, 7.884720270E-16, 4.073952525E-01, 1.894082222E+02,-2.932816546E+00,-2.491579346E-13, 1.807744501E+01, 3.260500334E-04, 0.000000000E+00
      1133, 4.635635901E-01,-4.754593213E-16, 4.075057872E-01, 1.639934214E+02,-6.324007562E+00,-2.379172262E-12, 2.458262159E+01, 3.117015386E-03, 0.000000000E+00
      1134, 4.563102023E-01, 6.434512517E-16, 4.076947520E-01, 1.909496655E+02,-4.040918019E+00,-4.332148529E-13, 2.232350656E+01, 6.934664342E-04, 0.000000000E+00
      1135, 8.845866743E-04,-9.094947450E-16, 4.077733958E-01, 1.304408155E+03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.531300897E-04, 0.000000000E+00
      1136, 4.646274330E-01,-6.365468351E-16, 4.078382457E-01, 1.927573171E+02,-7.215966744E+00,-8.451869587E-13, 2.848341034E+01, 5.266460537E-03, 0.000000000E+00
      1137, 1.911437751E-04,-8.804016420E-16, 4.078933299E-01, 1.304455248E+03, 1.976061699E+01, 2.242946779E-12, 6.625622651E+00, 7.459383866E-04, 0.000000000E+00
      1138, 4.568557651E-01, 4.701326357E-16, 4.080385326E-01, 1.918032699E+02,-4.476979794E+00,-7.545909262E-13, 2.498620521E+01, 1.121699796E-03, 0.000000000E+00
      1139,-6.483864496E-04,-8.451655576E-16, 4.080444225E-01, 1.306843297E+03, 1.867327922E+01, 1.954537735E-12, 8.223262398E+00, 1.611000252E-03, 0.000000000E+00
      1140, 4.505800690E-01, 0.000000000E+00, 4.080498241E-01, 1.755452272E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.052279087E-04, 0.000000000E+00
      1141,-2.499718022E-02,-6.391551004E-16, 4.081996959E-01, 9.362345031E+02, 4.702180969E+00,-3.125743949E-14, 2.974275951E+01, 2.589699810E-02, 0.000000000E+00
      1142,-1.665818651E-03,-8.024576394E-16, 4.082296336E-01, 1.302965562E+03, 1.728458267E+01, 1.595912171E-12, 9.732087882E+00, 2.660121344E-03, 0.000000000E+00
      1143, 4.509828400E-01,-3.482542247E-17, 4.083895458E-01, 1.765184269E+02,-3.357599134E+00, 1.603552386E-12, 1.925411122E+01, 4.279491487E-04, 0.000000000E+00
      1144, 4.575220859E-01, 2.633014103E-16, 4.084287303E-01, 1.923024973E+02,-4.867112550E+00,-1.166292774E-12, 2.719323775E+01, 1.617454765E-03, 0.000000000E+00
      1145,-2.902619023E-03,-7.505461453E-16, 4.084528392E-01, 1.291036733E+03, 1.581546216E+01, 1.225055727E-12, 1.147727297E+01, 3.934955678E-03, 0.000000000E+00
      1146,-4.953083274E-02,-6.421063530E-16, 4.086667980E-01, 6.342859055E+02, 2.240268031E+00,-1.462219200E-14, 3.780889752E+01, 5.060677164E-02, 0.000000000E+00
      1147, 4.810940780E-01,-6.421494501E-16, 4.086733287E-01, 3.481931823E+02,-5.190951820E+00, 3.427639487E-14, 2.940267126E+01, 2.057041614E-02, 0.000000000E+00
      1148,-4.409770698E-03,-6.872899386E-16, 4.087237743E-01, 1.267702183E+03, 1.430673414E+01, 7.360918851E-13, 1.354374251E+01, 5.493953332E-03, 0.000000000E+00
      1149, 4.514758210E-01,-7.172415129E-17, 4.087836803E-01, 1.779670041E+02,-4.464943921E+00, 1.776474287E-12, 2.362730686E+01, 9.107238437E-04, 0.000000000E+00
      1150, 4.583339146E-01, 1.716902493E-17, 4.088683361E-01, 1.924729499E+02,-5.247683442E+00,-1.709722058E-12, 2.922908512E+01, 2.187541439E-03, 0.000000000E+00
      1151,-6.266254723E-03,-6.449373135E-16, 4.090604442E-01, 1.230107088E+03, 1.277485698E+01, 1.773752488E-13, 1.597245587E+01, 7.410750631E-03, 0.000000000E+00
      1152, 4.448754484E-01, 0.000000000E+00, 4.091353954E-01, 1.568609790E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.598049770E-04, 0.000000000E+00
      1153, 4.520793977E-01,-1.095391191E-16, 4.092383007E-01, 1.791960768E+02,-4.946231543E+00, 1.573429693E-12, 2.643997134E+01, 1.473721927E-03, 0.000000000E+00
      1154, 4.593244542E-01,-2.751694131E-16, 4.093559765E-01, 1.920811599E+02,-5.722104684E+00,-2.253089786E-12, 3.113601488E+01, 2.868143473E-03, 0.000000000E+00
      1155,-8.544848848E-03,-6.475107759E-16, 4.094566845E-01, 1.171524604E+03, 1.092579333E+01,-7.265349969E-14, 1.962248566E+01, 1.081448878E-02, 0.000000000E+00
      1156, 4.453217375E-01,-6.200099865E-17, 4.095747570E-01, 1.576974697E+02,-3.654038583E+00,-2.211739244E-12, 2.026928096E+01, 5.420790066E-04, 0.000000000E+00
      1157, 4.528207307E-01,-1.453625429E-16, 4.097563976E-01, 1.807324874E+02,-5.364365806E+00, 1.206182449E-12, 2.880582896E+01, 2.125092518E-03, 0.000000000E+00
      1158,-8.387082308E-02,-6.497812580E-16, 4.098244518E-01, 4.149811696E+02, 1.344521269E+00,-8.585059152E-15, 4.247108419E+01, 8.447252768E-02, 0.000000000E+00
      1159, 4.605351171E-01,-5.434050820E-16, 4.098864025E-01, 2.017041542E+02,-6.506510249E+00,-1.423410102E-12, 3.449441502E+01, 4.625122439E-03, 0.000000000E+00
      1160, 7.422162218E-01,-6.508008959E-16, 4.099778942E-01, 5.891191916E+01,-3.721919256E-01, 2.498755736E-15, 4.419076705E+01, 2.824809049E-01, 0.000000000E+00
      1161, 4.892647327E-01,-6.511702836E-16, 4.100334667E-01, 3.470766285E+02,-3.943270563E+00, 2.610202735E-14, 3.294995694E+01, 2.882931016E-02, 0.000000000E+00
      1162, 4.458704130E-01,-1.348149765E-16, 4.100860485E-01, 1.593086176E+02,-4.790275303E+00,-2.166578612E-12, 2.480888793E+01, 1.154832188E-03, 0.000000000E+00
      1163, 6.217199392E-01,-6.531288949E-16, 4.103279003E-01, 1.100067074E+02,-6.054835232E-01, 4.043941027E-15, 4.257382855E+01, 1.621244242E-01, 0.000000000E+00
      1164, 4.537292391E-01,-1.760380391E-16, 4.103412060E-01, 1.825965905E+02,-5.726899709E+00, 6.854738494E-13, 3.096752261E+01, 2.872359828E-03, 0.000000000E+00
      1165, 4.382561854E-01, 1.818989490E-15, 4.104261364E-01, 1.329960998E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.262202602E-04, 0.000000000E+00
      1166, 4.465449126E-01,-2.200755416E-16, 4.106786389E-01, 1.606838771E+02,-5.326043234E+00,-1.771638243E-12, 2.789354017E+01, 1.871785777E-03, 0.000000000E+00
      1167, 4.699657511E-01,-6.557954361E-16, 4.107245678E-01, 2.512561033E+02,-7.255909684E+00, 4.811231083E-14, 3.339520393E+01, 1.050082972E-02, 0.000000000E+00
      1168, 8.129034200E-01,-6.562235876E-16, 4.107925305E-01, 4.439544657E+01,-3.239725098E-01, 1.368111920E-15, 4.533746167E+01, 3.515171221E-01, 0.000000000E+00
      1169, 4.387421778E-01, 1.510608659E-15, 4.109886365E-01, 1.340636264E+02,-3.977956721E+00,-2.924397450E-12, 2.136410845E+01, 6.802625536E-04, 0.000000000E+00
      1170, 4.548443514E-01,-1.958017039E-16, 4.109911389E-01, 1.842300445E+02,-6.075322317E+00,-3.730657162E-13, 3.294766116E+01, 3.721306323E-03, 0.000000000E+00
      1171, 4.473781646E-01,-3.191466611E-16, 4.113578076E-01, 1.623899971E+02,-5.789261855E+00,-1.071237592E-12, 3.051896242E+01, 2.704324988E-03, 0.000000000E+00
      1172,-1.289604706E-01,-6.600339079E-16, 4.113635754E-01, 2.765823757E+02, 8.293020984E-01,-5.191541495E-15, 4.528705613E+01, 1.284686405E-01, 0.000000000E+00
      1173, 4.987446831E-01,-6.604816834E-16, 4.114306226E-01, 2.969990728E+02,-2.825520383E+00, 1.870881154E-14, 3.536493561E+01, 3.877090281E-02, 0.000000000E+00
      1174, 4.393470668E-01, 1.143247552E-15, 4.116443982E-01, 1.358590932E+02,-5.148762612E+00,-3.178062588E-12, 2.615782420E+01, 1.451400156E-03, 0.000000000E+00
      1175, 4.562097995E-01,-5.373753455E-16, 4.117021985E-01, 1.877490370E+02,-6.676841677E+00,-5.887365932E-13, 3.602744691E+01, 5.657241343E-03, 0.000000000E+00
      1176, 4.305759787E-01, 1.818989490E-15, 4.119618726E-01, 1.046927524E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.046905072E-04, 0.000000000E+00
      1177, 4.484090789E-01,-4.331120358E-16, 4.121252942E-01, 1.645624910E+02,-6.172491241E+00,-9.527154381E-14, 3.286348725E+01, 3.661723863E-03, 0.000000000E+00
      1178, 4.400944728E-01, 7.064625371E-16, 4.124085279E-01, 1.375083591E+02,-5.748484407E+00,-3.136914215E-12, 2.955526273E+01, 2.357399797E-03, 0.000000000E+00
      1179, 4.310846762E-01, 1.546597125E-15, 4.126758314E-01, 1.056959454E+02,-4.355873557E+00, 1.566585176E-12, 2.258216000E+01, 8.433528257E-04, 0.000000000E+00
      1180, 4.496782745E-01,-5.675394235E-16, 4.129855848E-01, 1.668613202E+02,-6.517263417E+00, 3.116169221E-13, 3.492333599E+01, 4.754148120E-03, 0.000000000E+00
      1181,-4.138890272E-01,-6.720020367E-16, 4.131502271E-01, 6.960633549E+01, 4.242767948E-01,-3.152929976E-15, 4.885818129E+01, 3.928010623E-01, 0.000000000E+00
      1182, 4.410202541E-01, 1.885213402E-16, 4.132928358E-01, 1.396105625E+02,-6.256524684E+00,-2.871335378E-12, 3.243743671E+01, 3.415494988E-03, 0.000000000E+00
      1183, 5.097141355E-01,-6.729960876E-16, 4.132981764E-01, 2.670382010E+02,-2.242136276E+00, 1.486170896E-14, 3.751649775E+01, 4.957823398E-02, 0.000000000E+00
      1184, 4.317277427E-01, 1.222039455E-15, 4.135113722E-01, 1.073988485E+02,-5.567192859E+00, 1.372811102E-12, 2.772910449E+01, 1.802730411E-03, 0.000000000E+00
      1185, 4.759950482E-01,-6.747456647E-16, 4.135568434E-01, 2.899615584E+02,-6.287375226E+00, 4.220029192E-14, 3.584945267E+01, 1.710299956E-02, 0.000000000E+00
      1186, 4.649917823E-01,-6.750993314E-16, 4.136072889E-01, 2.197003746E+02,-6.953878254E+00,-1.487426093E-13, 3.786187012E+01, 8.831414989E-03, 0.000000000E+00
      1187, 4.216666460E-01, 0.000000000E+00, 4.137883802E-01, 7.135126859E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 4.932072025E-04, 0.000000000E+00
      1188, 4.512404389E-01,-6.773096403E-16, 4.139356276E-01, 1.714138881E+02,-7.027712830E+00, 3.031103806E-13, 3.736426998E+01, 6.314729905E-03, 0.000000000E+00
      1189, 2.011137058E+00,-6.774121516E-16, 4.139545485E-01, 7.108050197E+00,-2.977112172E-02, 2.618071405E-15, 4.844755924E+01, 4.097545568E-01, 0.000000000E+00
      1190,-1.502284694E-02,-6.787021354E-16, 4.141194655E-01, 1.000431653E+03, 1.077241682E+01,-7.243071187E-14, 2.664369196E+01, 1.723734493E-02, 0.000000000E+00
      1191, 4.421794644E-01,-4.217520359E-16, 4.142970778E-01, 1.424758908E+02,-6.660405176E+00,-1.992129562E-12, 3.493087956E+01, 4.638131378E-03, 0.000000000E+00
      1192, 4.325346580E-01, 8.363445425E-16, 4.144868361E-01, 1.089974865E+02,-6.229915481E+00, 6.944634933E-13, 3.147103738E+01, 2.933949679E-03, 0.000000000E+00
      1193, 4.221658831E-01,-7.784299562E-17, 4.146824843E-01, 7.227658651E+01,-4.763965047E+00, 2.165908210E-12, 2.390040426E+01, 1.027758530E-03, 0.000000000E+00
      1194, 7.652886106E-01,-6.824283216E-16, 4.146985365E-01, 5.269260649E+01,-3.817247446E-01, 2.332509387E-15, 4.466216710E+01, 3.054917648E-01, 0.000000000E+00
      1195, 3.691626009E-03, 9.094947450E-16, 4.150773513E-01, 7.652888814E+02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.703523217E-04, 0.000000000E+00
      1196,-3.507724547E-02,-6.864291905E-16, 4.152907302E-01, 7.394525666E+02, 5.133731822E+00,-3.471877470E-14, 3.483021029E+01, 3.686499441E-02, 0.000000000E+00
      1197, 2.979528092E-03, 7.335430355E-16, 4.153120925E-01, 7.819250638E+02, 3.108224632E+01, 6.702366069E-13, 1.705500582E+01, 7.805841656E-04, 0.000000000E+00
      1198, 4.436212674E-01,-6.874211813E-16, 4.154302565E-01, 1.460888856E+02,-7.018601900E+00,-5.826430693E-13, 3.704098726E+01, 6.041455638E-03, 0.000000000E+00
      1199, 2.120163780E-03, 5.205927083E-16, 4.156011550E-01, 8.224582158E+02, 2.898169931E+01, 9.549930668E-13, 1.920284894E+01, 1.684975644E-03, 0.000000000E+00
      1200, 4.335371910E-01, 3.785453576E-16, 4.156263320E-01, 1.109751011E+02,-6.768726924E+00,-3.197984483E-13, 3.459821225E+01, 4.263058758E-03, 0.000000000E+00
      1201, 4.228137103E-01,-1.708700401E-16, 4.157334487E-01, 7.378782631E+01,-6.033596712E+00, 2.190434726E-12, 2.947514752E+01, 2.200881366E-03, 0.000000000E+00
      1202, 5.227721806E-01,-6.907728298E-16, 4.159325454E-01, 2.441133633E+02,-1.906342717E+00, 1.265721397E-14, 3.941749007E+01, 6.293747421E-02, 0.000000000E+00
      1203, 1.078702620E-03, 2.626694831E-16, 4.159500625E-01, 8.560722906E+02, 2.708958470E+01, 9.941351392E-13, 1.971099824E+01, 2.781481170E-03, 0.000000000E+00
      1204, 4.113298840E-01, 0.000000000E+00, 4.159580581E-01, 3.094563709E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 5.902638571E-04, 0.000000000E+00
      1205, 4.597604894E-01,-6.866000607E-16, 4.161382644E-01, 2.023550171E+02,-6.948154677E+00,-7.838745106E-14, 3.964288464E+01, 9.602681616E-03, 0.000000000E+00
      1206,-1.818626460E-04,-5.099093861E-17, 4.163863418E-01, 8.836330216E+02, 2.494281181E+01, 1.106686653E-12, 2.060884209E+01, 4.114496622E-03, 0.000000000E+00
      1207, 4.834036484E-01,-6.945717118E-16, 4.164929092E-01, 3.059103781E+02,-4.933343867E+00, 3.332173295E-14, 3.800746957E+01, 2.475000730E-02, 0.000000000E+00
      1208,-5.518093524E-01,-6.953497895E-16, 4.166075637E-01, 5.013943524E+01, 3.497730907E-01,-1.002859388E-15, 4.920296383E+01, 4.126096572E-01, 0.000000000E+00
      1209, 4.454117338E-01,-6.960500758E-16, 4.166961563E-01, 1.560814937E+02,-7.404704918E+00, 4.861312773E-14, 3.965855389E+01, 8.476113039E-03, 0.000000000E+00
      1210,-1.715807519E-03,-4.330945801E-16, 4.169212234E-01, 9.019169529E+02, 2.267347129E+01, 9.729794033E-13, 2.176168667E+01, 5.741785867E-03, 0.000000000E+00
      1211, 4.348125817E-01,-1.606767232E-16, 4.169297683E-01, 1.136116906E+02,-7.159748500E+00,-1.160004353E-12, 3.721062544E+01, 5.809462706E-03, 0.000000000E+00
      1212, 4.236664935E-01,-2.812844492E-16, 4.169521682E-01, 7.541161124E+01,-6.753265387E+00, 1.793670747E-12, 3.356059185E+01, 3.586263832E-03, 0.000000000E+00
      1213, 4.117743421E-01,-8.153866831E-17, 4.170608108E-01, 3.185134750E+01,-5.202575930E+00,-3.750025830E-14, 2.537687384E+01, 1.230225544E-03, 0.000000000E+00
      1214,-2.927643877E-01,-6.991372874E-16, 4.171652115E-01, 1.051829276E+02, 5.414663686E-01,-1.012793173E-15, 4.822771565E+01, 2.932518221E-01, 0.000000000E+00
      1215, 4.703541483E-01,-6.992325887E-16, 4.171774795E-01, 2.431455829E+02,-6.608580219E+00, 4.482760115E-14, 3.941686125E+01, 1.461935323E-02, 0.000000000E+00
      1216,-1.787077874E-01,-7.011391041E-16, 4.174595840E-01, 1.872947189E+02, 7.832569656E-01,-3.933509421E-15, 4.688405977E+01, 1.799629871E-01, 0.000000000E+00
      1217,-3.597688369E-03,-7.020943947E-16, 4.175769546E-01, 9.075250584E+02, 2.030307042E+01, 3.197527178E-13, 2.323671783E+01, 7.734824992E-03, 0.000000000E+00
      1218,-5.917434020E-03,-7.073170511E-16, 4.183448990E-01, 9.009686034E+02, 1.730531578E+01,-1.178955560E-13, 2.583649427E+01, 1.134149671E-02, 0.000000000E+00
      1219, 4.123859754E-01,-1.795333986E-16, 4.183611954E-01, 3.303308912E+01,-6.547244435E+00,-7.131684214E-14, 3.143126780E+01, 2.638769961E-03, 0.000000000E+00
      1220, 4.247401020E-01,-4.125360731E-16, 4.183803604E-01, 7.746324428E+01,-7.313729703E+00, 1.096571819E-12, 3.687050203E+01, 5.220344734E-03, 0.000000000E+00
      1221, 4.364225976E-01,-7.076370533E-16, 4.184095963E-01, 1.168542035E+02,-7.456016722E+00,-6.947470320E-13, 3.932998899E+01, 7.598178862E-03, 0.000000000E+00
      1222, 3.993366889E-01, 0.000000000E+00, 4.185291031E-01,-1.812809915E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 6.929753583E-04, 0.000000000E+00
      1223, 4.922049489E-01,-7.100027284E-16, 4.187603959E-01, 2.891785604E+02,-3.675974544E+00, 2.509329944E-14, 3.915727208E+01, 3.432622516E-02, 0.000000000E+00
      1224, 4.529352937E-01,-7.111554522E-16, 4.189279984E-01, 1.723014115E+02,-7.240328792E+00, 1.717358598E-13, 4.068113112E+01, 1.111624504E-02, 0.000000000E+00
      1225,-6.477357028E-02,-7.136375163E-16, 4.192925919E-01, 4.948481359E+02, 2.725010824E+00,-1.838099868E-14, 4.069853142E+01, 6.676651059E-02, 0.000000000E+00
      1226, 5.386247814E-01,-7.155115057E-16, 4.195667008E-01, 2.105738988E+02,-1.637522335E+00, 1.087153376E-14, 4.160909934E+01, 7.915263122E-02, 0.000000000E+00
      1227, 4.132822767E-01,-2.958412193E-16, 4.198498735E-01, 3.473175640E+01,-7.301123388E+00,-1.349524859E-13, 3.583210172E+01, 4.302822391E-03, 0.000000000E+00
      1228, 4.647215797E-01,-7.175863977E-16, 4.198686723E-01, 2.132229743E+02,-6.757875458E+00, 3.687399167E-14, 4.110711856E+01, 1.447073416E-02, 0.000000000E+00
      1229, 3.996335639E-01,-8.581699127E-17, 4.198742265E-01,-1.733314849E+01,-5.657285365E+00,-7.707011182E-13, 2.708567386E+01, 1.447836693E-03, 0.000000000E+00
      1230, 4.260871479E-01,-5.678408859E-16, 4.200440263E-01, 8.008648634E+01,-7.681495304E+00, 1.960981443E-13, 3.951640153E+01, 7.139326297E-03, 0.000000000E+00
      1231, 4.384272364E-01,-7.192466908E-16, 4.200981645E-01, 1.249812899E+02,-7.717574108E+00, 5.271174193E-14, 4.163319205E+01, 1.079927042E-02, 0.000000000E+00
      1232, 1.675372516E+00,-7.201758521E-16, 4.202481889E-01, 9.514486521E+00,-8.793617204E-02, 1.361124040E-16, 4.794185546E+01, 4.195240071E-01, 0.000000000E+00
      1233,-2.273986352E-02,-7.254091336E-16, 4.209987993E-01, 7.919414527E+02, 9.699422406E+00,-6.650337964E-14, 3.280619272E+01, 2.675452064E-02, 0.000000000E+00
      1234, 6.433757019E-01,-7.257144991E-16, 4.210560198E-01, 9.860063903E+01,-7.387071619E-01, 4.779247075E-15, 4.418120330E+01, 1.838574762E-01, 0.000000000E+00
      1235, 4.766758954E-01,-7.271704743E-16, 4.212681169E-01, 2.576120356E+02,-5.779618625E+00, 3.949750223E-14, 4.049158980E+01, 2.206300312E-02, 0.000000000E+00
      1236, 5.017944574E-01,-7.272296717E-16, 4.212767534E-01, 2.610784602E+02,-3.136296018E+00, 2.135262177E-14, 4.074377350E+01, 4.383215835E-02, 0.000000000E+00
      1237, 8.263282215E-03, 0.000000000E+00, 4.214079790E-01, 8.946053046E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.991553509E-04, 0.000000000E+00
      1238, 4.001451911E-01,-1.896367946E-16, 4.214551287E-01,-1.659599705E+01,-7.114721279E+00,-8.491259838E-13, 3.365103976E+01, 3.110087942E-03, 0.000000000E+00
      1239, 6.003500651E-01,-7.286565361E-16, 4.214845171E-01, 1.298169450E+02,-9.373740781E-01, 6.626694911E-15, 4.353240849E+01, 1.415103480E-01, 0.000000000E+00
      1240, 3.854187195E-01, 9.094947450E-16, 4.215584612E-01,-7.821575541E+01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 8.000799494E-04, 0.000000000E+00
      1241, 4.144178664E-01,-4.344332175E-16, 4.216021013E-01, 3.694584320E+01,-7.860933156E+00,-2.104532472E-13, 3.923072910E+01, 6.272249020E-03, 0.000000000E+00
      1242, 7.512826800E-03,-8.065847229E-17, 4.217617693E-01, 1.407502486E+02, 3.619985876E+01,-9.018975284E-12, 3.014973224E+01, 8.398646920E-04, 0.000000000E+00
      1243, 4.278398030E-01,-7.317794179E-16, 4.219350481E-01, 8.363166800E+01,-7.915706253E+00,-1.392766070E-13, 4.153147480E+01, 9.377321023E-03, 0.000000000E+00
      1244, 6.611132936E-03,-1.781786066E-16, 4.221961870E-01, 2.217537985E+02, 3.339364080E+01,-7.209781324E-12, 3.278432279E+01, 1.812029251E-03, 0.000000000E+00
      1245, 6.836789876E-01,-7.340947318E-16, 4.222755633E-01, 7.858780642E+01,-5.760903973E-01, 4.278064291E-15, 4.485719153E+01, 2.247374841E-01, 0.000000000E+00
      1246, 5.519928718E-03,-2.959605087E-16, 4.227183123E-01, 2.931462495E+02, 3.180578239E+01,-5.305324831E-12, 3.206087964E+01, 2.989438090E-03, 0.000000000E+00
      1247, 1.567352125E+00,-7.375770809E-16, 4.227814227E-01, 1.026550459E+01,-1.262292599E-01, 2.661766431E-16, 4.765318339E+01, 4.210683155E-01, 0.000000000E+00
      1248, 4.591770238E-01,-7.380142855E-16, 4.228447161E-01, 1.862823956E+02,-6.862692141E+00, 4.932591705E-14, 4.216542296E+01, 1.612008514E-02, 0.000000000E+00
      1249, 3.857579834E-01, 7.168986340E-16, 4.231141558E-01,-7.674419750E+01,-6.080037939E+00,-2.568750566E-13, 2.903391896E+01, 1.675834196E-03, 0.000000000E+00
